article_url,page_title,pv_90d,uu_90d,sessions_90d,avg_engagement_sec,first_seen_date,last_seen_date,days_since_first_pv,judgment_label
https://m.firekids.jp/00/365/,【ファイアーキッズ・スペシャル座談会】いまアンティーク時計市場はどうなっている？③ – FIREKIDS MAGAZINE,34,13,22,,2026-02-12,2026-05-04,84,B: 強化候補
https://m.firekids.jp/00/743/,2022.7.20　水にも汗にも強い“夏時計”は、やはりダイバーズやミリタリーなどスポーツ系を中心に選びたい！ – FIREKIDS MAGAZINE,34,16,23,,2026-02-09,2026-05-01,87,B: 強化候補
https://m.firekids.jp/00/8219/,セイコー手巻きクロノグラフの世界｜Cal.5717搭載・国産初のクロノグラフを解説 – FIREKIDS MAGAZINE,34,15,23,,2026-04-08,2026-05-04,29,B: 強化候補
https://m.firekids.jp/00/982/,【今月の1本】鈴木雄士（顧問） 『ナビタイマー』のデザインを決定づけた2ndモデルには、男のロマンが詰め込まれている – FIREKIDS MAGAZINE,34,14,25,0.0,2026-02-09,2026-04-24,87,B: 強化候補
https://m.firekids.jp/21/3943/,あなたは何問正解？　「リューズで見分ける」ヴィンテージ腕時計歴史クイズ7問 – FIREKIDS MAGAZINE,34,17,25,,2026-02-06,2026-04-24,90,B: 強化候補
https://m.firekids.jp/00/8538/,手元の時計の文字盤はオリジナル？リダン？——その違いが分かると時計の見方が変わる – FIREKIDS MAGAZINE,34,15,26,,2026-05-05,2026-05-06,2,B: 強化候補
https://m.firekids.jp/00/550/,【オーナーインタビュー】物語のある時計が好きなラガーマンの念願は、生まれ年のロレックス『GMT マスターⅡ』コークモデル‼︎　～ラグビー選手　津岡翔太郎（コカ・コーラ ボトラーズジャパン） – FIREKIDS MAGAZINE,35,14,20,,2026-02-27,2026-05-01,69,B: 強化候補
https://m.firekids.jp/00/4384/,300本限定。ピアジェより150周年記念42mm・36mmモデル『ピアジェ ポロ デイト』が登場 – FIREKIDS MAGAZINE,35,16,21,,2026-02-06,2026-05-04,90,B: 強化候補
https://m.firekids.jp/00/5402/,ロレックスのスポーツモデルとは？種類と特徴を徹底解説 – FIREKIDS MAGAZINE,36,17,21,0.0,2026-02-21,2026-04-30,75,B: 強化候補
https://m.firekids.jp/00/758/,【今月の1本】12角形の文字盤が特徴！オメガのドレスウォッチ、オールシルバーの『コンステレーション』がオススメ！中根啓太（管理部） – FIREKIDS MAGAZINE,36,18,23,,2026-02-08,2026-05-01,88,B: 強化候補
https://m.firekids.jp/00/2539/,オーデマ ピゲの老舗ブランド特有の洗練された美観は大きなポイント～古着YouTuberゆーみん&きうてぃ、ゆーみん編 – FIREKIDS MAGAZINE,36,17,25,,2026-02-16,2026-05-04,80,B: 強化候補
https://m.firekids.jp/00/6059/,特別な日のプレゼントに。カルティエなど女性向けヴィンテージ腕時計3選 – FIREKIDS MAGAZINE,36,17,25,,2026-02-07,2026-05-03,89,B: 強化候補
https://m.firekids.jp/00/1073/,比較的リーズナブルなロンジンは、愛好家にも一目置かれる実力派 – FIREKIDS MAGAZINE,36,15,25,,2026-02-10,2026-05-01,86,B: 強化候補
https://m.firekids.jp/00/5372/,20代にこそ注目してほしい、ヴィンテージ時計の魅力とおすすめモデルとは？ – FIREKIDS MAGAZINE,36,18,26,,2026-02-07,2026-05-03,89,B: 強化候補
https://m.firekids.jp/00/8472/,ブライトリングをつけてる人のイメージは「パイロット」「ゴツい」「男くさい」？ – FIREKIDS MAGAZINE,36,16,26,,2026-04-28,2026-05-06,9,B: 強化候補
https://m.firekids.jp/00/7216/,創業160周年を迎えたゼニスが復活させた伝説のムーブメント搭載モデルが登場 – FIREKIDS MAGAZINE,36,17,27,,2026-02-12,2026-05-02,84,B: 強化候補
https://m.firekids.jp/00/5849/,【無料】時計のプロに相談できるオンラインコンシェルジュでさらに時計が買いやすくなった – FIREKIDS MAGAZINE,36,17,28,,2026-02-19,2026-05-03,77,B: 強化候補
https://m.firekids.jp/00/369/,【ファイアーキッズ・スペシャル座談会】いまアンティーク時計市場はどうなっている？④ – FIREKIDS MAGAZINE,37,17,26,,2026-02-12,2026-05-05,84,B: 強化候補
https://m.firekids.jp/00/6772/,ビジネスパーソンに似合う！昇進祝いに買いたいヴィンテージ時計 – FIREKIDS MAGAZINE,38,16,20,0.0,2026-02-14,2026-05-03,82,B: 強化候補
https://m.firekids.jp/00/3407/,【ヴィンテージ時計】新社会人におすすめの国産時計ブランド３選 – FIREKIDS MAGAZINE,38,18,22,,2026-02-06,2026-05-04,90,B: 強化候補
https://m.firekids.jp/00/3413/,定番では終わらない魅力を持つヴィンテージロレックス4選！ – FIREKIDS MAGAZINE,38,18,23,,2026-02-14,2026-05-03,82,B: 強化候補
https://m.firekids.jp/00/955/,10年という短期間で、最高水準まで高められた『グランドセイコー』。60年代モデルは間違いなく名機である – FIREKIDS MAGAZINE,38,17,25,,2026-02-15,2026-05-01,81,B: 強化候補
https://m.firekids.jp/00/6038/,チューダーの新作『ブラックベイ クロノ“ブルー”』は2モデルの要素を受け継いでいる – FIREKIDS MAGAZINE,38,18,26,,2026-02-16,2026-05-02,80,B: 強化候補
https://m.firekids.jp/00/871/,インスタグラム・ライブ掲載3】2022.6.19 まず同じのをしてる人には会わないでしょうね、と言うほど、非常に珍しい手巻きのIWC『ヨットクラブ』ブルー文字盤 – FIREKIDS MAGAZINE,38,19,26,,2026-02-06,2026-05-03,90,B: 強化候補
https://m.firekids.jp/49/1131/,若者よアンティークウォッチを身に着けよ」 『タンク』を愛用するファッション業界のプロが教える裏技　文＝鈴木文彦 – FIREKIDS MAGAZINE,38,18,27,,2026-02-07,2026-04-29,89,B: 強化候補
https://m.firekids.jp/00/659/,【オーナーインタビュー】パテック フィリップ『カラトラバ』はミニマリストな生き方に最高の相棒だ〜ノーティスデザインカンパニー社長　鵜瀬 竜児　文＝鈴木文彦 – FIREKIDS MAGAZINE,38,18,27,,2026-02-10,2026-05-05,86,B: 強化候補
https://m.firekids.jp/00/961/,【新旧店長対談1】前編 セイコーはトヨタ、ロレックスはメルセデス・ベンツ。1960年代の国産、スイス製の違いとは？ 　野村一成（店長）× 鈴木雄士（顧問） – FIREKIDS MAGAZINE,38,18,30,,2026-02-10,2026-05-05,86,B: 強化候補
https://m.firekids.jp/00/5447/,【IWC、ブライトリング、ジン】アラフォーが今狙うパイロットウォッチ – FIREKIDS MAGAZINE,39,19,24,,2026-02-08,2026-04-26,88,B: 強化候補
https://m.firekids.jp/00/1501/,スーツに合う時計の選び方｜ビジネス向け腕時計とマナーの解説 – FIREKIDS MAGAZINE,39,20,28,,2026-02-17,2026-05-05,79,B: 強化候補
https://m.firekids.jp/00/3525/,1970年代生まれにおすすめのヴィンテージ時計は？ – FIREKIDS MAGAZINE,40,17,23,,2026-02-09,2026-05-02,87,B: 強化候補
https://m.firekids.jp/00/2416/,【入門編】ロレックス・オメガ・セイコーを代表するダイバーズウォッチとは？ – FIREKIDS MAGAZINE,40,18,24,,2026-02-08,2026-04-29,88,B: 強化候補
https://m.firekids.jp/00/4587/,『シチズン プロマスター』より35周年記念の限定モデル第一弾・メカニカル ダイバー200mが登場 – FIREKIDS MAGAZINE,40,19,26,,2026-02-07,2026-05-05,89,B: 強化候補
https://m.firekids.jp/00/5703/,初めての高級時計！20代のメンズ時計ブランドガイド – FIREKIDS MAGAZINE,40,20,26,,2026-02-07,2026-05-06,89,B: 強化候補
https://m.firekids.jp/00/5942/,【女性必見】ロレックスの着けやすい人気モデル5選！ – FIREKIDS MAGAZINE,40,18,27,,2026-02-10,2026-05-04,86,B: 強化候補
https://m.firekids.jp/00/7555/,冬ボーナスで叶える初ヴィンテージ腕時計。20代がいま手に入れるべき3本とは？ – FIREKIDS MAGAZINE,40,20,33,,2026-02-07,2026-04-25,89,B: 強化候補
https://m.firekids.jp/00/6199/,最初の1本からマニア向けまで。FIRE KIDS横浜店で人気のヴィンテージ腕時計3選 – FIREKIDS MAGAZINE,41,19,25,,2026-02-11,2026-04-17,85,B: 強化候補
https://m.firekids.jp/00/3977/,この時計を着けて街を歩いて、オレがいま1番カッコいいんじゃないかと思います – FIREKIDS MAGAZINE,41,17,27,0.0,2026-02-06,2026-05-05,90,B: 強化候補
https://m.firekids.jp/00/3593/,初心者から玄人まで大満足のオメガ。10〜50万円代・予算別で4本 – FIREKIDS MAGAZINE,42,19,23,,2026-02-07,2026-05-04,89,B: 強化候補
https://m.firekids.jp/00/5591/,ロレックスのチェリーニは人気がない？チェリーニの価値と魅力 – FIREKIDS MAGAZINE,42,20,25,0.0,2026-02-23,2026-05-02,73,B: 強化候補
https://m.firekids.jp/00/3115/,【ロレックス】人気は日本だけってホント？多くファンを魅了する理由 – FIREKIDS MAGAZINE,42,20,26,,2026-02-14,2026-04-30,82,B: 強化候補
https://m.firekids.jp/00/250/,購入して間違いのないスポーツウォッチ、オメガ「スピードマスター」 – FIREKIDS MAGAZINE,42,20,27,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/491/,店長のリアルな愛用時計は、ロレックスと超レアなハーウッド！ – FIREKIDS MAGAZINE,42,20,28,,2026-02-08,2026-05-06,88,B: 強化候補
https://m.firekids.jp/00/5602/,「1本買うなら」初心者におすすめの万能ヴィンテージ腕時計3選 – FIREKIDS MAGAZINE,42,19,29,,2026-02-14,2026-04-30,82,B: 強化候補
https://m.firekids.jp/00/7259/,あなたは無地派？　模様派？　ヴィンテージ腕時計で分かれる美意識 – FIREKIDS MAGAZINE,42,21,31,,2026-02-13,2026-05-01,83,B: 強化候補
https://m.firekids.jp/00/2548/,ユニバーサル ジュネーブ『トリコンパックス』のようなメカっぽくスポーティなモデルが欲しい～古着YouTuberゆーみん＆きうてぃ、きうてぃ編 – FIREKIDS MAGAZINE,44,16,25,,2026-02-10,2026-05-06,86,B: 強化候補
https://m.firekids.jp/00/3810/,レア度が高いのに“お得”に買える！ヴィンテージ時計3選 – FIREKIDS MAGAZINE,44,22,25,,2026-02-13,2026-04-24,83,B: 強化候補
https://m.firekids.jp/00/2286/,デイトナとスピードマスターの魅力｜人気のクロノグラフを徹底比較 – FIREKIDS MAGAZINE,44,19,27,,2026-02-07,2026-05-01,89,B: 強化候補
https://m.firekids.jp/00/1833/,GMTとは？腕時計のGMT機能の使い方と搭載モデルの解説 – FIREKIDS MAGAZINE,44,19,27,0.0,2026-02-26,2026-05-03,70,B: 強化候補
https://m.firekids.jp/00/4501/,憧れのモノから買い時のモノまで。スタッフが次に狙うヴィンテージ時計5選 – FIREKIDS MAGAZINE,44,21,28,,2026-02-14,2026-05-03,82,B: 強化候補
https://m.firekids.jp/00/6074/,アイルトン・セナが愛したタグ・ホイヤーの魅力 – FIREKIDS MAGAZINE,44,19,28,,2026-02-08,2026-04-30,88,B: 強化候補
https://m.firekids.jp/00/2917/,ロレックス認定中古時計、今注目すべきモデルは？ – FIREKIDS MAGAZINE,44,22,28,,2026-02-14,2026-05-05,82,B: 強化候補
https://m.firekids.jp/00/3656/,今が買い時！スタッフが選ぶ入手難易度が上がっている時計4選 – FIREKIDS MAGAZINE,44,19,29,,2026-02-20,2026-04-16,76,B: 強化候補
https://m.firekids.jp/00/4291/,所有欲を満たすチューダーのスポーツウォッチ4選！ – FIREKIDS MAGAZINE,44,22,29,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/824/,店舗デザイナーに聞く FIRE KIDSはここが変わった！ 2/2　繁盛店デザインの方程式 ディテール編 – FIREKIDS MAGAZINE,44,18,29,,2026-02-07,2026-04-27,89,B: 強化候補
https://m.firekids.jp/00/766/,取材先で偶然に入手した、名門モバードのシンプル・モデル　文＝名畑政治 – FIREKIDS MAGAZINE,45,19,24,,2026-02-08,2026-05-05,88,B: 強化候補
https://m.firekids.jp/00/6838/,【ロレックス】歴代エアキングからおすすめのモデルを紹介 – FIREKIDS MAGAZINE,45,22,32,,2026-02-07,2026-04-30,89,B: 強化候補
https://m.firekids.jp/00/2167/,【オーナーインタビュー】注目の時計YouTuberが選んだ思い入れ深い5本～時計YouTuber Yoshiki – FIREKIDS MAGAZINE,46,19,26,,2026-02-08,2026-05-04,88,B: 強化候補
https://m.firekids.jp/00/6618/,オメガシーマスターの新作は2026年ミラノ・コルティナ冬季五輪の記念モデル – FIREKIDS MAGAZINE,46,21,27,0.0,2026-02-08,2026-04-27,88,B: 強化候補
https://m.firekids.jp/00/8515/,ブライトリング トップタイム Ref.810 1960年代クロノグラフ – FIREKIDS MAGAZINE,46,20,27,0.0,2026-05-01,2026-05-06,6,B: 強化候補
https://m.firekids.jp/00/5729/,腕時計の洗浄ケア、ヴィンテージと現代の時計の違いとは？ – FIREKIDS MAGAZINE,46,21,29,,2026-02-06,2026-04-20,90,B: 強化候補
https://m.firekids.jp/00/7089/,細腕さん必見！細い腕にもフィットする小ぶりなヴィンテージ時計6選 – FIREKIDS MAGAZINE,46,22,29,,2026-02-10,2026-05-03,86,B: 強化候補
https://m.firekids.jp/00/5717/,防水性能について知っておきたいこと – FIREKIDS MAGAZINE,46,21,31,,2026-02-08,2026-05-04,88,B: 強化候補
https://m.firekids.jp/00/2524/,【30万円以下】夏のボーナスで買いたいヴィンテージ時計をチェック！ – FIREKIDS MAGAZINE,46,21,32,0.0,2026-02-15,2026-05-01,81,B: 強化候補
https://m.firekids.jp/00/7023/,タグ・ホイヤーは時を制する革新者！創業以来165年間の挑戦 – FIREKIDS MAGAZINE,46,22,38,,2026-02-07,2026-05-04,89,B: 強化候補
https://m.firekids.jp/00/4599/,アイコニックなドレスウォッチ。キングセイコー新シリーズ『KS1969』と100周年記念モデルを発表 – FIREKIDS MAGAZINE,48,21,27,,2026-02-11,2026-05-05,85,B: 強化候補
https://m.firekids.jp/00/2956/,【グランドセイコー】買って後悔するのは本当か？グランドセイコーの魅力 – FIREKIDS MAGAZINE,48,21,28,,2026-02-10,2026-05-06,86,B: 強化候補
https://m.firekids.jp/00/6130/,【オメガ】人気モデルTOP5と魅力的なモデルを一挙大公開！ – FIREKIDS MAGAZINE,48,18,29,,2026-02-11,2026-05-05,85,B: 強化候補
https://m.firekids.jp/00/3844/,1930年代ゼニスの小型クロノグラフは初のスイス取材の時に入手した – FIREKIDS MAGAZINE,48,23,29,,2026-02-12,2026-05-03,84,B: 強化候補
https://m.firekids.jp/00/5763/,大谷翔平とセイコー時計に共通する時代を超えたパフォーマンスとは？ – FIREKIDS MAGAZINE,48,23,32,,2026-02-19,2026-05-05,77,B: 強化候補
https://m.firekids.jp/00/5878/,ドレスウォッチ＆スポーツウォッチ この2本を用意すれば完璧！な組み合わせ – FIREKIDS MAGAZINE,48,24,34,0.0,2026-02-06,2026-05-01,90,B: 強化候補
https://m.firekids.jp/00/2855/,ROLEXはコミュニケーションツールとして抜群にワークする – FIREKIDS MAGAZINE,50,21,25,0.0,2026-02-08,2026-05-06,88,B: 強化候補
https://m.firekids.jp/00/3915/,世間的な価値よりも“自分好み”を突き詰めて – FIREKIDS MAGAZINE,50,22,27,,2026-02-13,2026-05-02,83,B: 強化候補
https://m.firekids.jp/00/3042/,【ヴィンテージ時計】冬の季節によく合う時計の選び方 – FIREKIDS MAGAZINE,50,25,29,0.0,2026-02-08,2026-05-05,88,B: 強化候補
https://m.firekids.jp/00/6922/,ディズニーから万博記念モデルまで。他人と被らないユニークな国産時計 – FIREKIDS MAGAZINE,50,22,29,,2026-02-28,2026-05-03,68,B: 強化候補
https://m.firekids.jp/00/4150/,【腕時計】40代女性への贈り物。一生ものの時計を選ぶためのポイント – FIREKIDS MAGAZINE,50,23,30,,2026-02-28,2026-05-06,68,B: 強化候補
https://m.firekids.jp/00/240/,ユニークな愛称もある、スタイリッシュなパイロットウォッチ「GMTマスター」 – FIREKIDS MAGAZINE,50,20,30,,2026-02-13,2026-05-06,83,B: 強化候補
https://m.firekids.jp/00/3574/,【お洒落対決　時計deバトル】紺色のテイラードジャケットにマッチする腕時計は？ – FIREKIDS MAGAZINE,50,24,30,,2026-02-07,2026-05-02,89,B: 強化候補
https://m.firekids.jp/00/8249/,オメガ クロノストップ Cal.865/920 1960年代解説 – FIREKIDS MAGAZINE,51,22,26,,2026-04-09,2026-05-06,28,B: 強化候補
https://m.firekids.jp/00/5891/,アメリカと日本の時差を克服するための腕時計活用法 – FIREKIDS MAGAZINE,52,25,30,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/5436/,高騰傾向？　ロレックス価格改定によるヴィンテージ腕時計業界への影響とは – FIREKIDS MAGAZINE,52,25,31,,2026-02-07,2026-04-29,89,B: 強化候補
https://m.firekids.jp/00/1681/,冠婚葬祭に最適な時計とは？結婚式や葬式に相応しい腕時計の選び方 – FIREKIDS MAGAZINE,52,26,32,0.0,2026-02-06,2026-04-25,90,B: 強化候補
https://m.firekids.jp/00/803/,先輩の逆鱗に触れてしまった不相応（？）な高級クロノグラフ、ポルシェ・デザイン『ミリタリークロノグラフ』　文＝名畑政治 – FIREKIDS MAGAZINE,52,23,32,,2026-02-12,2026-05-06,84,B: 強化候補
https://m.firekids.jp/00/6830/,お客さまと接することが楽しく、時計についての勉強になる！ – FIREKIDS MAGAZINE,52,25,34,,2026-02-10,2026-05-04,86,B: 強化候補
https://m.firekids.jp/48/1837/,中野ブロードウェイに「ファイアーキッズ2号店」がオープン！ 国産モデル愛好家も注目 – FIREKIDS MAGAZINE,52,24,34,,2026-02-06,2026-04-29,90,B: 強化候補
https://m.firekids.jp/35/1730/,機械式時計を日常で活用し深い魅力と新しい価値を発見しよう – FIREKIDS MAGAZINE,52,24,40,,2026-02-13,2026-05-06,83,B: 強化候補
https://m.firekids.jp/00/4077/,春のメンズスタイルに取り入れたいヴィンテージ腕時計“服装別”4選 – FIREKIDS MAGAZINE,53,26,32,,2026-02-09,2026-05-05,87,B: 強化候補
https://m.firekids.jp/00/8469/,ロンジン コンクエスト ヴィンテージ｜コンステレーション対抗馬として生まれたスポーツ・ドレス兼用モデル – FIREKIDS MAGAZINE,53,25,35,,2026-04-28,2026-05-05,9,B: 強化候補
https://m.firekids.jp/00/2085/,【社長の愛用腕時計】本質と行く末を考慮して選んだパテック＆カルティエの２本 – FIREKIDS MAGAZINE,53,21,38,,2026-02-11,2026-05-01,85,B: 強化候補
https://m.firekids.jp/00/6953/,セイコー最高！の言葉通り、ファイアーキッズではセイコーが最高なのです！ – FIREKIDS MAGAZINE,53,26,40,0.0,2026-02-08,2026-05-05,88,B: 強化候補
https://m.firekids.jp/00/7283/,【ブランド比較】ロレックス・オメガ・セイコーのヴィンテージスポーツウォッチ – FIREKIDS MAGAZINE,54,26,30,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/1603/,20代男性の時計選び｜モテる男に人気のメンズ腕時計ブランド – FIREKIDS MAGAZINE,54,24,30,,2026-02-08,2026-04-17,88,B: 強化候補
https://m.firekids.jp/00/6988/,100万円以下で選ぶ腕時計、後悔しないヴィンテージ時計5選 – FIREKIDS MAGAZINE,54,26,34,,2026-02-16,2026-04-28,80,B: 強化候補
https://m.firekids.jp/00/2346/,重箱のスミが楽しい！ DJ田中知之さんの楽しいヴィンテージウォッチライフの過ごし方 – FIREKIDS MAGAZINE,54,24,35,,2026-02-14,2026-05-02,82,B: 強化候補
https://m.firekids.jp/00/8512/,ロンジン ヴィンテージ キャリバー一覧｜1940〜80年代の名機を解説 – FIREKIDS MAGAZINE,54,25,35,,2026-05-01,2026-05-05,6,B: 強化候補
https://m.firekids.jp/00/8463/,腕時計のケースとは？素材・形状・サイズの基礎知識 – FIREKIDS MAGAZINE,54,27,36,,2026-04-27,2026-05-05,10,B: 強化候補
https://m.firekids.jp/00/208/,腕時計のメンテナンスの基本 オーバーホールはなぜ必要？ – FIREKIDS MAGAZINE,54,24,37,,2026-02-09,2026-05-06,87,B: 強化候補
https://m.firekids.jp/00/7138/,柔道整体師という道を極めようとした男はヴィンテージ時計のみという専門性に惹かれた – FIREKIDS MAGAZINE,55,21,34,,2026-02-12,2026-04-25,84,B: 強化候補
https://m.firekids.jp/00/4740/,ティソの代表的コレクション『R100』を再考。2つスポーツエディションが登場 – FIREKIDS MAGAZINE,56,25,31,,2026-02-07,2026-05-02,89,B: 強化候補
https://m.firekids.jp/00/7184/,ジャガー・ルクルトの定番最新作は普遍のエレガンス！ – FIREKIDS MAGAZINE,56,24,32,,2026-02-07,2026-04-30,89,B: 強化候補
https://m.firekids.jp/00/1088/,耐久性、耐磁性を重んじてきたIWCの『インヂュニア』は堅牢で、現在もコンディションのいいモデルが揃っている – FIREKIDS MAGAZINE,56,26,34,,2026-02-08,2026-05-05,88,B: 強化候補
https://m.firekids.jp/00/7319/,30代メンズに似合うヴィンテージ時計ブランドとは？ – FIREKIDS MAGAZINE,56,24,35,,2026-02-10,2026-05-04,86,B: 強化候補
https://m.firekids.jp/00/8197/,コラムホイール式クロノグラフとは？カム式との違い – FIREKIDS MAGAZINE,56,23,36,,2026-04-06,2026-05-06,31,B: 強化候補
https://m.firekids.jp/00/7164/,シーン別に選ぶヴィンテージ腕時計。女性が“着けてほしい”6本とは？ – FIREKIDS MAGAZINE,56,26,37,,2026-02-08,2026-05-03,88,B: 強化候補
https://m.firekids.jp/50/8483/,1940〜50年代ロレックスの世界｜バブルバックからオイスターパーペチュアルへ – FIREKIDS MAGAZINE,56,24,37,,2026-04-29,2026-05-05,8,B: 強化候補
https://m.firekids.jp/00/4229/,初任給の使い道、最初に腕時計の購入をおすすめする４つの理由 – FIREKIDS MAGAZINE,57,25,31,,2026-02-07,2026-05-05,89,B: 強化候補
https://m.firekids.jp/00/2340/,機械式時計とは？機械式時計の仕組みと歴史、おすすめブランドの解説 – FIREKIDS MAGAZINE,57,26,34,,2026-02-06,2026-05-01,90,B: 強化候補
https://m.firekids.jp/00/6078/,予算100万円以上。購入すべき一生使えるヴィンテージ腕時計とは？ – FIREKIDS MAGAZINE,57,28,35,,2026-02-06,2026-05-06,90,B: 強化候補
https://m.firekids.jp/00/6486/,【売切御免！】見かけたら即買うべきヴィンテージ時計3選 – FIREKIDS MAGAZINE,57,26,36,0.0,2026-02-07,2026-05-03,89,B: 強化候補
https://m.firekids.jp/00/4425/,腕時計の基本「クロノグラフ」とは？　初心者向けに歴史や種類を分かりやすく解説 – FIREKIDS MAGAZINE,58,21,28,,2026-02-11,2026-05-04,85,B: 強化候補
https://m.firekids.jp/00/2675/,オメガのメンズ腕時計の魅力と人気モデルランキング – FIREKIDS MAGAZINE,58,26,33,,2026-02-07,2026-05-04,89,B: 強化候補
https://m.firekids.jp/00/4281/,【オメガ】スピードマスター、歴代モデルからおすすめモデルを紹介 – FIREKIDS MAGAZINE,58,26,33,,2026-02-06,2026-05-04,90,B: 強化候補
https://m.firekids.jp/00/4698/,腕時計の基本「ダイバーズ」とは？　初心者向けに定義・歴史を名品3本とともに解説 – FIREKIDS MAGAZINE,58,26,34,0.0,2026-02-06,2026-05-05,90,B: 強化候補
https://m.firekids.jp/00/4212/,社会人に「いい時計」は必要？時計が与える価値とおすすめのヴィンテージ時計 – FIREKIDS MAGAZINE,58,29,36,,2026-02-06,2026-04-18,90,B: 強化候補
https://m.firekids.jp/00/1009/,高い耐磁性と視認性を備えたシンプルな鉄道時計、オメガ『レイルマスター』 – FIREKIDS MAGAZINE,58,28,36,,2026-02-07,2026-05-01,89,B: 強化候補
https://m.firekids.jp/00/3987/,あなたは何問正解？「製造年を見極める方法」ヴィンテージ腕時計の年式当てクイズ – FIREKIDS MAGAZINE,58,24,38,,2026-02-06,2026-04-30,90,B: 強化候補
https://m.firekids.jp/00/975/,【今月の1本】中根啓太（管理部） バリエーション豊かな、名機搭載のクロノグラフモデル、チューダー『クロノタイム』 – FIREKIDS MAGAZINE,59,26,36,,2026-02-09,2026-05-03,87,B: 強化候補
https://m.firekids.jp/00/1869/,クロノグラフとは？クロノグラフの使い方と種類の解説 – FIREKIDS MAGAZINE,59,26,38,,2026-02-08,2026-05-06,88,B: 強化候補
https://m.firekids.jp/00/5536/,セイコーやエルメスなどレディース向けヴィンテージ腕時計5選 – FIREKIDS MAGAZINE,59,28,40,,2026-02-14,2026-05-03,82,B: 強化候補
https://m.firekids.jp/00/634/,【スタッフ対談】 野村一成（店長）×松浦祐二郎（新店舗プロジェクトリーダー）編　＃１　ロレックス以外のアンティークウォッチは決して高額ではなく、むしろ安定している！ – FIREKIDS MAGAZINE,59,26,41,,2026-02-07,2026-05-02,89,B: 強化候補
https://m.firekids.jp/00/6392/,【アンケート企画】有名メーカーから国産まで。初めて購入した時計を教えてください！ – FIREKIDS MAGAZINE,59,29,43,,2026-02-07,2026-05-05,89,B: 強化候補
https://m.firekids.jp/00/450/,【オーナーインタビュー】ついつい買っちゃう！ 時計浮気性が、結局、手放せないロレックスとは？～会社役員　西田栄一　文＝鈴木文彦 – FIREKIDS MAGAZINE,60,28,40,0.0,2026-02-08,2026-05-02,88,B: 強化候補
https://m.firekids.jp/25/7018/,オメガ『デ・ヴィル プレステージ』を10代店員が購入したワケ – FIREKIDS MAGAZINE,60,29,41,,2026-02-06,2026-05-05,90,B: 強化候補
https://m.firekids.jp/00/8324/,セイコー セルフデーター 解説 – FIREKIDS MAGAZINE,61,29,38,,2026-04-15,2026-05-05,22,B: 強化候補
https://m.firekids.jp/00/512/,【オーナーインタビュー】腕時計を見るたびに呼び覚まされる、懐かしの日々、良き友、そして最高の“思い出”　〜実業家 大西賢尊　文＝土田貴史 – FIREKIDS MAGAZINE,62,23,31,,2026-02-24,2026-04-22,72,B: 強化候補
https://m.firekids.jp/00/2805/,【高級時計】オーデマ ピゲを買える人は？その魅力と入手困難の理由を解説 – FIREKIDS MAGAZINE,62,27,34,,2026-02-09,2026-04-24,87,B: 強化候補
https://m.firekids.jp/00/5313/,ロレックスが買えない？正規店での購入制限と購入のためのポイント – FIREKIDS MAGAZINE,62,28,42,,2026-02-07,2026-05-06,89,B: 強化候補
https://m.firekids.jp/00/6937/,予算は無視！ロレックスからミッキーデザインまで。時計屋が本当に欲しい時計3選 – FIREKIDS MAGAZINE,62,30,43,,2026-02-11,2026-05-04,85,B: 強化候補
https://m.firekids.jp/00/348/,なぜ赤サブと呼ぶのか？そして、なぜそれが人気なのか？サブマリーナーを語る – FIREKIDS MAGAZINE,62,29,43,0.0,2026-02-08,2026-05-05,88,B: 強化候補
https://m.firekids.jp/00/5392/,セイコーダイバーなどTシャツに合わせたい夏のヴィンテージ腕時計4選 – FIREKIDS MAGAZINE,63,30,39,,2026-02-13,2026-05-01,83,B: 強化候補
https://m.firekids.jp/00/641/,連載企画【ロレックスについて6】藤井克彦（販売スタッフ）編　年代の視野を広げると、ロレックスをさらに楽しむことができる！ – FIREKIDS MAGAZINE,64,27,40,,2026-02-10,2026-04-21,86,B: 強化候補
https://m.firekids.jp/00/7265/,ヴィンテージ時計、オーバーホールをしないとどうなる？ – FIREKIDS MAGAZINE,64,31,43,,2026-02-07,2026-05-04,89,B: 強化候補
https://m.firekids.jp/00/8444/,腕時計のインデックスとは？種類と読み方 – FIREKIDS MAGAZINE,64,26,45,,2026-04-24,2026-05-03,13,B: 強化候補
https://m.firekids.jp/00/4312/,【超難問】ロレックスにまつわるクイズ、10問に答えよ！ – FIREKIDS MAGAZINE,65,31,35,,2026-02-08,2026-05-02,88,B: 強化候補
https://m.firekids.jp/00/5992/,現代のオメガ・シーマスターはダニエル・クレイグボンドとのコラボでさらなる人気を獲得している – FIREKIDS MAGAZINE,65,30,38,0.0,2026-02-08,2026-05-06,88,B: 強化候補
https://m.firekids.jp/00/4535/,値崩れしない？　値上がりする可能性が高いヴィンテージ腕時計3選 – FIREKIDS MAGAZINE,65,32,45,,2026-02-07,2026-05-05,89,B: 強化候補
